@|2015.03.24 14:08|buy|0.10|EURUSD|1.09831|||2015.03.24 14:08|1.09831|0.00|0.00|-0.80
@|2015.03.24 14:15|buy|0.10|EURUSD|1.09857|||2015.03.24 14:15|1.09857|0.00|0.00|0.70
@|2015.03.24 14:19|sell|0.10|GBPUSD|1.49339|||2015.03.24 14:19|1.49339|0.00|0.00|-5.50
@|2015.03.24 14:23|buy|0.10|GBPUSD|1.49459|||2015.03.24 14:23|1.49459|0.00|0.00|11.10
@|2015.03.24 14:24|sell|0.10|EURUSD|1.09961|||2015.03.24 14:24|1.09961|0.00|0.00|-1.10
@|2015.03.24 14:27|sell|0.10|GBPUSD|1.49500|||2015.03.24 14:27|1.49500|0.00|0.00|2.90
@|2015.03.24 14:31|buy|0.10|EURUSD|1.09650|||2015.03.24 14:31|1.09650|0.00|0.00|-2.60
@|2015.03.24 14:31|buy|0.10|GBPUSD|1.49145|||2015.03.24 14:31|1.49145|0.00|0.00|-6.90
@|2015.03.24 14:32|buy|0.10|EURUSD|1.09436|||2015.03.24 14:32|1.09436|0.00|0.00|-1.30
@|2015.03.24 14:32|buy|0.10|GBPUSD|1.48944|||2015.03.24 14:32|1.48944|0.00|0.00|-3.40
@|2015.03.24 14:33|buy|0.10|GBPUSD|1.49016|||2015.03.24 14:33|1.49016|0.00|0.00|1.60
@|2015.03.24 14:34|sell|0.10|EURUSD|1.09511|||2015.03.24 14:34|1.09511|0.00|0.00|0.00
@|2015.03.24 14:35|buy|0.10|GBPUSD|1.49103|||2015.03.24 14:35|1.49103|0.00|0.00|11.60
@|2015.03.24 14:37|buy|0.10|GBPUSD|1.49190|||2015.03.24 14:37|1.49190|0.00|0.00|7.50
@|2015.03.24 14:37|sell|0.10|EURUSD|1.09741|||2015.03.24 14:37|1.09741|0.00|0.00|-1.10
@|2015.03.24 14:40|buy|0.10|EURUSD|1.09742|||2015.03.24 14:40|1.09742|0.00|0.00|4.00
@|2015.03.24 14:42|sell|0.10|EURUSD|1.09727|||2015.03.24 14:42|1.09727|0.00|0.00|1.10
@|2015.03.24 14:42|sell|0.10|GBPUSD|1.49227|||2015.03.24 14:42|1.49227|0.00|0.00|-4.10
@|2015.03.24 14:43|sell|0.10|EURUSD|1.09926|||2015.03.24 14:43|1.09926|0.00|0.00|-0.20
@|2015.03.24 14:44|sell|0.10|EURUSD|1.10133|||2015.03.24 14:44|1.10133|0.00|0.00|-5.00
@|2015.03.24 14:45|buy|0.10|GBPUSD|1.49537|||2015.03.24 14:45|1.49537|0.00|0.00|-8.00
@|2015.03.24 14:45|sell|0.10|EURUSD|1.10098|||2015.03.24 14:45|1.10098|0.00|0.00|3.90
@|2015.03.24 14:46|sell|0.10|EURUSD|1.10130|||2015.03.24 14:46|1.10130|0.00|0.00|-3.50
@|2015.03.24 14:46|sell|0.10|GBPUSD|1.49653|||2015.03.24 14:46|1.49653|0.00|0.00|-7.10
@|2015.03.24 14:47|sell|0.10|EURUSD|1.10251|||2015.03.24 14:47|1.10251|0.00|0.00|-4.00
